130, 139, 256, 1303, 1795, 1801, 1834, 1857, 1872, 2100, 2109, 2453, 2551, 2775, 3668, 4976, 5137, 5149, 5253, 5470, 6144, 6208, 6280, 6445, 6731, 6733, 6962, 7065, 7571, 7652, 7686, 7710, 8175, 8177, 8613, 8948, 9529, 9782, 9887, 9895, 9904, 10533, 10618, 10778, 10800, 11016, 11045, 11355, 11898, 11910, 12387, 12797, 13590, 13735, 14264, 14508, 14525, 14609, 14732, 14979, 15019, 15449, 16834, 16987, 18026, 18356, 18628, 18723, 18938, 19283, 19838, 19843, 19980, 20385, 20590, 21191, 21881, 22044, 22129, 22446, 22497, 22506, 22968, 23670, 23677, 23715, 23785, 23925, 24354, 24749, 25091, 25263, 25781, 25898, 25920, 26168, 26347, 26480, 26746, 26958, 27352, 27531, 27565, 27666, 28043, 28229, 28292, 28646, 29158, 29167, 29173, 29436, 29498, 29576, 29666, 29677, 29929, 30248, 30295, 30526, 30672, 30735, 30858, 31274, 32017, 32240, 32303, 32566, 32639, 32803, 32927, 33036, 33085, 33087, 33278, 33332, 33339, 33390, 33873, 34266, 34457, 34664, 34897, 35269, 35534, 35563, 36070, 36739, 36840, 37026, 37606, 37623, 37647, 37740, 38415, 38968, 39164, 39237, 39300, 39325, 39346, 39581, 39707, 40048, 40438, 40617, 40836, 40976, 41063, 41686, 42026, 42133, 42242, 42440, 42979, 43396, 43764, 44023, 44774, 44871, 44968, 45036, 45509, 45536, 46000, 46101, 46177, 46194, 47438, 47748, 47849, 48079, 48356, 48441, 48504, 48892, 49032, 49789, 50145, 50438, 50541, 51297, 51990, 52044, 52254, 52305, 52323, 52550, 53069, 53110, 53243, 53350, 53489, 53790, 54037, 54446, 54495, 54664, 55231, 55334, 55693, 55881, 56024, 56206, 56407, 57857, 58078, 58535, 58684, 58716, 58800, 58847, 59124, 59171, 59873, 59930, 60287, 60439, 60559, 60651, 60739, 61015, 61214, 61236, 61484, 61527, 61732, 61999, 62024, 62152, 63449, 63794, 63822, 63895, 64240, 64254
82, 412, 1223, 1683, 1767, 1796, 1951, 2054, 2213, 2299, 2454, 2656, 2889, 3110, 3876, 3993, 4013, 4359, 4490, 4501, 5107, 5123, 5804, 6301, 6554, 6717, 6806, 7133, 7191, 7529, 7716, 7898, 7923, 7925, 8005, 8297, 8412, 8639, 9187, 9253, 9268, 9340, 9384, 9399, 10453, 10680, 11002, 11462, 12865, 13122, 13244, 13456, 13696, 14328, 14592, 14808, 15172, 15327, 15583, 15857, 15915, 16067, 16223, 16395, 16670, 16957, 17024, 17634, 17726, 17732, 17935, 18029, 18133, 18303, 18327, 18579, 18948, 19119, 19638, 19755, 19785, 20025, 20141, 20283, 20514, 20563, 21106, 21318, 21736, 22126, 22315, 22444, 22627, 22930, 22960, 23563, 24211, 24269, 24483, 24665, 24775, 24811, 25318, 25386, 25542, 25675, 25915, 26007, 26060, 26300, 26817, 26954, 27191, 27555, 27659, 27762, 27791, 27812, 28068, 28073, 28159, 28608, 28945, 28997, 29029, 29798, 30763, 30778, 31256, 31265, 31383, 32137, 32246, 32306, 32339, 32662, 32923, 33447, 33461, 34155, 34205, 34324, 34513, 34866, 35355, 35491, 35760, 36088, 36151, 36255, 36376, 38086, 38904, 39401, 39539, 40048, 40399, 41039, 41187, 41841, 41970, 42344, 42411, 42673, 42879, 43335, 43409, 43508, 43884, 43988, 44113, 44353, 44454, 44569, 44857, 45005, 45046, 45250, 45785, 46157, 46277, 46391, 46627, 46655, 46690, 46933, 47363, 47506, 47560, 47804, 48057, 48163, 48214, 48338, 48569, 48812, 49930, 50024, 50112, 50827, 50854, 50985, 51001, 51019, 51087, 51710, 51933, 52123, 52988, 53393, 53543, 53614, 53655, 53711, 53757, 54100, 54219, 54493, 54870, 55142, 55512, 55554, 55671, 55811, 55917, 56146, 56288, 56501, 56700, 56725, 57058, 57156, 57174, 57333, 57579, 57864, 58287, 58358, 59546, 59692, 59704, 59868, 60302, 60309, 60453, 60630, 60880, 62077, 62331, 62341, 62813, 62911, 64241, 64602, 64887, 65366
245, 302, 877, 1195, 1380, 1458, 1814, 1875, 2003, 2120, 2461, 2544, 2770, 2825, 3039, 3384, 3473, 3504, 4000, 4036, 4435, 4790, 4824, 5318, 5558, 5640, 5903, 5954, 6003, 6245, 6303, 6315, 6855, 6975, 6992, 7215, 7460, 7744, 7989, 8272, 8404, 8418, 8827, 9456, 9749, 9931, 10319, 10511, 11244, 11745, 12264, 12441, 12468, 12609, 12762, 13131, 13154, 13310, 13391, 13511, 13704, 14499, 14660, 14866, 15429, 15876, 16342, 16393, 16460, 16734, 16990, 17173, 17775, 18385, 18728, 19915, 20632, 20982, 21221, 21747, 21855, 21979, 22468, 22671, 22932, 22994, 23007, 23225, 23577, 23637, 23667, 23715, 23795, 24258, 24873, 24911, 25163, 25740, 25785, 26509, 26624, 26772, 27064, 27726, 28737, 29011, 29303, 29331, 29580, 30067, 30102, 30116, 30295, 30705, 30926, 31275, 31276, 31463, 31493, 31582, 31761, 31806, 31850, 31954, 31967, 32031, 32064, 32497, 32667, 33150, 33221, 33392, 33419, 33710, 34644, 34863, 34871, 34920, 35233, 35676, 35750, 36088, 36289, 36478, 36504, 36521, 37018, 37626, 37739, 38118, 38706, 39304, 39314, 39681, 39739, 39773, 39983, 40429, 40754, 40819, 41027, 41632, 41964, 42358, 42367, 42659, 43613, 43909, 44266, 44271, 44617, 44722, 44836, 45374, 45376, 45511, 45569, 46170, 46177, 46812, 46830, 47205, 48082, 48478, 48628, 48838, 49073, 49359, 49511, 49778, 49844, 49872, 49961, 50004, 50191, 50400, 50644, 50717, 50841, 51541, 51668, 52030, 52071, 52375, 52644, 52875, 53259, 53396, 53442, 53539, 53877, 54061, 54203, 54432, 54648, 55284, 55383, 56222, 56415, 56611, 56781, 57386, 57824, 58029, 58092, 58353, 58964, 59095, 59152, 59476, 59588, 59606, 59611, 59683, 59925, 60118, 60243, 60539, 60904, 60957, 61025, 61128, 61599, 62019, 62198, 62891, 63392, 63403, 63698, 63901, 64343, 64375, 64486, 64805, 64854, 65233
662, 774, 869, 1460, 1509, 2565, 2603, 2605, 3335, 3602, 3638, 3868, 3945, 4224, 4690, 5025, 5069, 5190, 5198, 5265, 5316, 5565, 5663, 5747, 6288, 6767, 7154, 7185, 7279, 7450, 7542, 7808, 7870, 8535, 8690, 8735, 8846, 9006, 9208, 9225, 10099, 10123, 10151, 11013, 11411, 11659, 12433, 12728, 13702, 14096, 14199, 14267, 14388, 14415, 14603, 14898, 15178, 15424, 15469, 15510, 15623, 15691, 15701, 15896, 15918, 16308, 16472, 16615, 17979, 18355, 18687, 18953, 19116, 19138, 19507, 20168, 20231, 20891, 21207, 21462, 21507, 21725, 21997, 22348, 23402, 23422, 23714, 24037, 24312, 24389, 24460, 24664, 24802, 24975, 25155, 25514, 25909, 26255, 26473, 26747, 26957, 27251, 27544, 28115, 28242, 28915, 29057, 29193, 29212, 29425, 29479, 29852, 30203, 30349, 30366, 30923, 31038, 31531, 31732, 32113, 32522, 32808, 32850, 33210, 33295, 33549, 33597, 33750, 33819, 33904, 33924, 34449, 34576, 34808, 34825, 35101, 35366, 35999, 36216, 36220, 36225, 36406, 36411, 36752, 36915, 36936, 37573, 37616, 38008, 38524, 38991, 39129, 39384, 39460, 39491, 39513, 40039, 40657, 40683, 40695, 41201, 41710, 42188, 42221, 42230, 42359, 42656, 42808, 43214, 43267, 43270, 43489, 43778, 44635, 44801, 45158, 45217, 45434, 45572, 46756, 46960, 47299, 47563, 47812, 47977, 47980, 47987, 48492, 48493, 48812, 49014, 49222, 49327, 49346, 49399, 49462, 49494, 49498, 49592, 49904, 49970, 49983, 50027, 50195, 50488, 50839, 51058, 51512, 51727, 51850, 52193, 52395, 52551, 52764, 52812, 53073, 53147, 53427, 53495, 53694, 53908, 54232, 54591, 56247, 56368, 56458, 56509, 56921, 56955, 57334, 57782, 58015, 58220, 58293, 58315, 58607, 58854, 58905, 59759, 60036, 60617, 60944, 61004, 61211, 61581, 61587, 62161, 62549, 62914, 63032, 63120, 63231, 64082, 65047, 65298, 65533
456, 742, 843, 1089, 1359, 1400, 1609, 1766, 1785, 2087, 3257, 3956, 4256, 4604, 4751, 4766, 5064, 5371, 5520, 5585, 5676, 6077, 6280, 6296, 6773, 7148, 7277, 8008, 8250, 8459, 8568, 8579, 8585, 9073, 9554, 9588, 9706, 9777, 10103, 10104, 10631, 10661, 11063, 11084, 11165, 11352, 11553, 11620, 12433, 12813, 13355, 13425, 13438, 13823, 14155, 14227, 14500, 14545, 14546, 14557, 14608, 14610, 15028, 15087, 15474, 16117, 16163, 16206, 16219, 16225, 16344, 16704, 16896, 17301, 17325, 17365, 17453, 18698, 19166, 19537, 19568, 19594, 19599, 20008, 20085, 20131, 20191, 20325, 20332, 20741, 20864, 21091, 21203, 21663, 21744, 21840, 21913, 21997, 22265, 22338, 22593, 22613, 22812, 23389, 23435, 23952, 24061, 24341, 24391, 25861, 26316, 26449, 26584, 27314, 27465, 27582, 27891, 28899, 29238, 29595, 29918, 30028, 30031, 30070, 30226, 30309, 30778, 32129, 32158, 32375, 32439, 32481, 32674, 32708, 32990, 33039, 34161, 34194, 34547, 34597, 35113, 35183, 35890, 36131, 36187, 37250, 37456, 37549, 37694, 38054, 38141, 38833, 39288, 39794, 40034, 40174, 40218, 40288, 40400, 41556, 41558, 42143, 42418, 42766, 42958, 43189, 44108, 44109, 44182, 44347, 44477, 44730, 44741, 44750, 45288, 45405, 45454, 46052, 46341, 46636, 46759, 46773, 46808, 46926, 46996, 47715, 47981, 48105, 48392, 48654, 48666, 48919, 49349, 50192, 50322, 50925, 51030, 51330, 51569, 51731, 53109, 53222, 53305, 53641, 53758, 54446, 55041, 55187, 55537, 55693, 55768, 56186, 56272, 56431, 56658, 57015, 57016, 57198, 57371, 57418, 57475, 58073, 58480, 59114, 59207, 59773, 60079, 60132, 60137, 60176, 60218, 60271, 60471, 60608, 60657, 61058, 61114, 61179, 61287, 61479, 62130, 62401, 62403, 62477, 62481, 62629, 62710, 63479, 63673, 63804, 63826, 64088, 64334, 64442, 64735, 64985
198, 629, 1166, 1435, 1815, 1932, 2545, 2701, 3379, 3506, 3654, 4926, 5039, 5577, 5789, 5811, 6070, 6938, 6995, 7422, 8055, 8464, 8710, 9361, 9609, 10032, 10100, 10152, 10915, 10961, 11019, 11152, 11303, 11462, 11491, 11778, 11934, 12443, 12760, 12936, 12964, 13128, 13629, 13682, 13685, 13786, 14007, 14482, 14500, 14540, 15142, 15260, 15374, 15897, 15924, 15985, 16286, 16337, 16488, 16613, 16726, 16804, 17021, 17145, 17251, 17781, 18138, 18560, 19090, 19123, 19659, 20116, 20344, 20582, 20622, 20801, 20814, 21095, 21170, 21616, 22830, 22856, 23158, 23424, 23452, 23618, 23658, 23793, 23812, 23912, 24000, 24111, 24141, 24247, 24677, 25445, 26544, 26763, 27529, 27544, 27979, 28090, 28147, 28170, 28370, 28888, 29272, 29690, 30779, 31309, 31381, 31729, 31816, 31958, 32138, 32218, 32857, 33123, 33236, 33269, 33542, 33977, 34724, 34900, 35001, 35012, 35503, 35702, 35714, 35743, 35881, 36131, 36259, 36261, 36297, 36573, 36668, 37144, 37309, 37459, 37584, 38631, 38784, 38823, 38851, 38974, 39048, 39093, 39236, 39240, 40142, 40179, 40302, 40522, 40861, 40998, 41239, 41326, 41618, 41918, 42095, 42316, 42618, 42793, 43074, 43447, 43545, 43664, 43789, 43953, 44050, 44181, 44307, 44603, 44672, 44874, 45041, 45764, 46315, 46627, 46659, 46854, 47018, 47624, 47778, 48047, 48063, 48116, 48160, 48388, 48458, 48603, 48632, 48769, 49652, 49971, 50028, 50247, 50263, 50556, 50932, 51294, 51544, 51618, 51656, 52314, 52338, 52849, 53355, 53383, 53571, 53677, 53725, 53775, 53818, 54300, 54341, 54750, 54976, 55573, 56511, 56751, 56827, 56926, 57063, 57107, 57755, 58048, 58415, 58458, 58763, 59101, 59115, 59271, 59529, 59680, 59681, 59902, 60019, 60057, 60124, 60457, 60797, 61302, 62182, 62826, 62965, 63176, 63426, 63869, 64102, 64386, 64683, 64992, 65111, 65328
734, 911, 997, 1675, 2234, 2396, 2426, 2788, 3054, 3822, 3941, 4057, 4224, 4603, 4660, 4704, 4712, 4857, 4976, 4982, 5080, 5864, 6299, 6606, 6884, 7047, 7326, 7639, 7730, 8662, 8729, 8829, 9098, 9371, 9471, 9546, 9824, 10547, 10624, 10642, 10763, 10775, 10984, 11132, 11304, 11431, 11650, 11672, 11957, 12160, 12947, 12979, 13133, 13170, 13302, 13679, 14029, 14271, 14398, 14655, 14660, 15169, 15528, 15900, 16284, 16441, 17153, 17191, 17391, 17786, 17797, 18092, 18210, 19104, 19601, 19640, 19843, 20152, 20306, 20496, 20746, 20885, 21619, 21789, 21872, 21920, 21972, 22333, 22753, 23930, 23954, 24346, 24497, 24590, 24665, 24851, 24862, 25437, 25600, 25771, 26435, 26778, 27057, 27060, 27181, 27328, 27374, 27480, 27495, 27639, 27853, 28025, 28095, 28210, 28379, 28513, 28649, 28692, 28988, 29055, 29215, 29562, 29638, 30632, 30741, 30969, 31088, 31280, 31326, 32109, 32357, 32428, 32764, 32927, 32930, 32934, 33080, 33407, 34018, 34812, 34896, 35053, 35219, 35349, 35352, 35789, 35861, 35892, 35948, 36079, 36818, 36884, 37162, 38386, 38434, 38850, 39061, 39156, 39672, 39702, 39781, 40124, 40202, 40543, 40630, 41394, 41440, 41642, 41698, 42022, 42043, 42115, 42538, 42596, 42982, 43210, 43657, 43707, 43975, 44167, 44405, 44557, 44803, 45511, 45520, 45677, 45980, 46288, 47017, 47294, 47391, 47584, 47657, 48367, 48531, 49125, 49369, 49804, 50366, 51305, 51335, 51702, 51795, 51935, 51944, 51956, 52190, 52941, 54675, 54836, 55296, 55563, 55706, 57130, 57478, 57507, 57679, 58055, 58132, 58198, 58377, 58548, 58643, 58719, 58739, 58883, 58966, 59159, 59555, 59772, 59870, 60524, 61473, 61528, 61646, 61665, 61711, 61847, 61948, 62297, 62460, 62534, 62547, 62671, 62681, 62777, 62806, 63493, 63962, 64118, 64268, 64306, 64327, 64359, 64575, 65426
805, 1033, 1266, 1437, 1881, 1895, 2157, 2818, 2968, 3472, 3597, 3684, 3761, 3888, 3930, 3997, 4248, 4385, 5384, 5477, 5681, 5684, 6060, 6581, 6907, 6999, 7057, 7139, 7171, 7355, 7915, 8089, 8134, 8177, 8263, 8339, 8577, 9335, 9997, 10383, 10407, 10411, 10551, 10844, 11146, 11405, 12018, 12253, 12369, 12626, 13005, 13798, 14010, 14012, 14254, 14639, 14708, 15704, 15773, 15814, 15898, 16192, 16495, 16596, 16679, 16760, 17102, 17375, 17430, 17455, 17926, 17976, 18649, 18654, 18817, 19182, 19471, 19719, 19964, 20199, 20247, 20306, 20376, 20572, 20943, 21021, 21043, 21092, 21440, 21468, 21649, 22325, 22620, 23115, 23337, 23463, 23498, 23853, 23981, 24110, 24157, 24351, 24477, 24833, 25104, 25133, 25152, 26492, 26502, 26849, 27069, 27119, 27221, 27775, 27904, 28343, 28345, 28442, 28468, 28576, 28590, 28626, 28926, 29311, 29954, 31584, 32531, 33118, 33399, 33699, 33833, 33972, 33999, 34314, 34433, 34815, 34965, 35363, 35885, 35994, 36178, 37257, 37294, 37793, 37834, 37951, 38171, 38371, 39055, 39213, 39227, 39229, 39407, 39603, 39766, 39803, 39810, 40157, 40393, 40453, 40730, 41001, 41537, 41552, 42183, 42184, 42256, 42619, 43030, 43217, 43745, 43784, 45022, 45223, 45264, 45598, 45794, 45845, 46086, 46509, 46860, 47392, 48127, 48546, 49330, 49373, 49418, 49934, 50278, 50293, 50301, 50423, 50792, 50995, 51013, 51087, 51324, 51886, 52068, 52210, 53016, 53465, 53733, 53923, 54032, 54125, 54361, 54406, 54598, 54659, 55169, 55399, 55860, 56142, 56380, 57157, 57785, 57943, 58075, 58131, 58171, 58304, 58619, 58874, 58920, 59450, 59813, 59999, 60055, 60058, 60145, 60202, 60210, 60298, 60694, 61073, 61292, 61464, 61745, 62054, 62379, 62736, 62836, 62965, 63054, 63284, 63305, 63646, 63782, 63903, 63911, 64139, 64228, 64614, 64734, 64972
376, 636, 747, 886, 1382, 1632, 1869, 2220, 2660, 2674, 3367, 3435, 3454, 3854, 4022, 4575, 4753, 4784, 4892, 5000, 5484, 5676, 5697, 5895, 6590, 6919, 7349, 7358, 7555, 7673, 7742, 7964, 8050, 8095, 8116, 8337, 8728, 8927, 9144, 9376, 9540, 9549, 9753, 9849, 9940, 9964, 10629, 10878, 11138, 11528, 12265, 12324, 12518, 12951, 13183, 13284, 13561, 13948, 14440, 14511, 14555, 15121, 15528, 15810, 16165, 16434, 16580, 16793, 16997, 17392, 17988, 18141, 18360, 19102, 19258, 19824, 19850, 20235, 20713, 21154, 21815, 22008, 22050, 22240, 23581, 24023, 24508, 24531, 24787, 24992, 25836, 26088, 26300, 26469, 26474, 26694, 27106, 27116, 27391, 27434, 27591, 27643, 27837, 29322, 29507, 29563, 29719, 30123, 30270, 30276, 30689, 30932, 31001, 31291, 31296, 31419, 31603, 31986, 32127, 32437, 32709, 33005, 33771, 33803, 34287, 34496, 34721, 35284, 35437, 35474, 35887, 36111, 36239, 36254, 37026, 37854, 38181, 38307, 38461, 38781, 39258, 39285, 39309, 40030, 40563, 40627, 40806, 41049, 41271, 41489, 41555, 41874, 42199, 42317, 42669, 43125, 43153, 43521, 43815, 44222, 44392, 44565, 44852, 45029, 45079, 45372, 45450, 45867, 45955, 46202, 46281, 46761, 46815, 46990, 47025, 47266, 47386, 47556, 47971, 48639, 48673, 49314, 49385, 49507, 49604, 50312, 50825, 51127, 51171, 51535, 52614, 52997, 53037, 53181, 53400, 53510, 53852, 53983, 54247, 54378, 54862, 55108, 55172, 55230, 55260, 55326, 55827, 55908, 56126, 56493, 56658, 56870, 57037, 57783, 58064, 58096, 58168, 58288, 58401, 58761, 59067, 59186, 59189, 59224, 59547, 59557, 59760, 59897, 59938, 60221, 60234, 60271, 60356, 60448, 60480, 60484, 60559, 60620, 60727, 60882, 60923, 61239, 62051, 62330, 62602, 62697, 63069, 63163, 63527, 63639, 63859, 63951, 64002, 65004, 65268, 65342
281, 1118, 1210, 1313, 1503, 1645, 1748, 1919, 1997, 2117, 2721, 2847, 3075, 3182, 3424, 3451, 3910, 4996, 5095, 5119, 5133, 5144, 6336, 6462, 6578, 7366, 7480, 7644, 7780, 7928, 8952, 9356, 9427, 9498, 9623, 9723, 9900, 9963, 10105, 10277, 10546, 10548, 10904, 10938, 10949, 10987, 11471, 11966, 11969, 12231, 12280, 12426, 12810, 12898, 13005, 13102, 13209, 13534, 13818, 14469, 14491, 15083, 15442, 15851, 15944, 16380, 16612, 16974, 17304, 17632, 17898, 18219, 18506, 18728, 19700, 20348, 20380, 20544, 20927, 21504, 21992, 22052, 22473, 22649, 23064, 23091, 23131, 23164, 23366, 23505, 23525, 23633, 24247, 24349, 24496, 24507, 24663, 24687, 24994, 25126, 25270, 25295, 25575, 25578, 25742, 25899, 26955, 27273, 27401, 27976, 28087, 28120, 28877, 29039, 29967, 30325, 30502, 30807, 31204, 31206, 31802, 32359, 32382, 32593, 32660, 33109, 33136, 33244, 33308, 33380, 33560, 33620, 33853, 34041, 34228, 34314, 34605, 34796, 35349, 35498, 35636, 35669, 36090, 36394, 36751, 37705, 37791, 37865, 37997, 38000, 38156, 38433, 38506, 38536, 38641, 39223, 39393, 39472, 39645, 39689, 39768, 41010, 41383, 41881, 41933, 41998, 42255, 42511, 43379, 44218, 44460, 44852, 44998, 45818, 45846, 46197, 46475, 46577, 46912, 47691, 47719, 47928, 47997, 48043, 48329, 48333, 48371, 48442, 48873, 48889, 48982, 49065, 49602, 49929, 50028, 50071, 50139, 50529, 50655, 50778, 50822, 51331, 51429, 51473, 51548, 51631, 51884, 52619, 52675, 53035, 53111, 53301, 53647, 53867, 53899, 53907, 54181, 54508, 54839, 55000, 55252, 55397, 55962, 56460, 57386, 57396, 57634, 57848, 57879, 58124, 58525, 59731, 59855, 60047, 60281, 60285, 61203, 61566, 61996, 62271, 63428, 63511, 63578, 63651, 63690, 63797, 63917, 64034, 64043, 64338, 64510, 64644, 64705, 64774, 65376, 65397
14, 69, 281, 283, 449, 450, 1807, 2247, 2320, 2568, 2942, 3047, 3142, 3262, 3343, 4164, 4315, 4725, 4732, 5249, 5382, 5767, 5904, 5916, 6152, 6159, 6901, 7013, 7720, 7786, 8215, 8296, 8381, 8385, 8631, 8770, 9191, 9329, 9373, 9409, 9487, 9618, 9672, 9954, 10009, 10032, 10164, 11381, 11447, 11512, 11832, 11913, 12401, 12556, 12725, 12762, 12775, 12826, 13227, 13284, 13310, 13371, 13514, 13687, 13824, 13987, 13988, 14124, 14345, 14425, 14535, 14561, 14929, 15047, 15131, 15797, 15911, 16095, 16119, 16249, 16573, 16931, 17200, 17340, 17504, 18135, 18339, 18725, 18763, 19782, 19963, 20317, 20434, 20666, 21149, 21435, 21580, 21736, 21806, 21813, 21913, 21921, 22035, 22299, 23002, 24065, 24143, 24477, 25325, 25439, 25918, 26380, 26636, 27100, 27257, 27431, 27936, 28022, 28120, 28187, 28207, 29215, 30346, 30533, 31011, 31497, 31760, 32034, 32264, 32311, 32472, 33001, 33102, 33346, 33404, 34492, 34667, 34732, 35122, 35906, 36073, 36255, 36701, 36765, 37874, 38144, 38230, 38361, 38569, 38612, 38790, 38959, 39245, 39558, 39583, 39982, 41111, 41563, 42014, 42297, 42507, 43564, 43811, 43823, 44197, 44399, 44421, 44643, 44661, 45249, 45540, 45870, 45904, 45955, 46557, 46583, 46843, 46871, 47032, 47797, 47871, 48502, 48938, 48965, 49201, 49795, 49796, 50875, 51961, 52700, 53158, 53225, 53258, 53510, 53602, 53856, 54050, 54224, 54321, 54390, 54668, 54798, 54941, 55037, 55047, 55169, 55213, 55387, 55699, 56740, 56849, 56998, 57011, 57106, 58271, 58493, 58658, 59126, 59379, 59430, 59462, 59656, 60070, 60351, 60526, 61348, 61458, 61483, 61556, 61648, 61737, 61791, 61845, 62088, 62112, 62216, 62286, 62430, 62473, 62690, 62696, 62758, 63142, 63195, 63622, 63724, 63818, 63969, 64030, 64044, 64249, 64343, 64897, 65041, 65184, 65355
11, 261, 303, 350, 808, 848, 901, 1118, 1948, 2115, 2194, 2612, 2715, 2825, 3101, 3553, 3641, 3688, 4092, 4148, 4764, 5124, 5365, 5603, 5863, 6221, 6481, 6815, 7207, 7263, 7288, 7409, 7427, 7446, 7551, 7671, 7779, 8259, 8804, 9029, 9073, 9449, 9685, 9774, 9853, 9863, 9987, 11368, 11844, 11888, 12019, 12907, 13240, 13323, 13474, 13718, 13727, 13932, 14025, 14282, 14420, 14906, 14963, 15226, 15232, 15258, 15357, 15632, 15681, 15766, 15945, 16222, 16281, 16458, 16908, 17070, 17273, 17886, 18302, 18325, 18566, 18862, 18876, 18973, 19161, 19307, 19630, 19722, 19736, 19889, 20006, 20343, 20396, 20544, 20618, 20769, 20829, 21009, 21048, 21174, 21345, 21513, 21760, 22033, 22386, 22611, 22803, 22871, 23035, 23290, 23420, 23683, 24367, 24419, 24730, 25341, 25371, 25375, 25443, 25497, 25579, 25688, 25822, 25898, 26404, 26712, 26857, 27020, 27362, 27434, 27671, 27999, 28417, 28652, 28696, 28771, 28812, 29025, 29107, 29253, 29565, 29940, 30244, 30486, 30653, 30659, 31136, 31294, 32043, 32713, 33081, 33097, 33265, 33901, 33923, 34867, 35197, 35349, 35461, 35782, 36332, 36464, 36610, 36622, 36796, 37047, 37237, 37354, 37380, 38672, 38678, 38724, 39118, 39730, 39888, 40452, 40493, 40733, 40778, 40834, 41145, 41536, 42679, 43126, 43368, 43435, 43443, 43465, 44373, 44878, 45106, 45307, 45555, 45573, 45575, 46574, 46863, 47248, 47386, 48064, 48227, 48864, 49213, 49341, 49400, 50368, 50900, 51023, 51285, 51435, 51632, 52341, 52451, 53029, 53647, 54016, 54121, 54277, 54614, 54854, 54881, 55175, 55199, 55341, 55420, 55651, 55877, 56461, 56925, 57034, 58328, 58358, 58555, 59128, 59997, 60174, 60762, 60980, 61014, 61266, 61422, 61955, 62030, 62399, 62492, 62543, 62631, 62703, 63506, 63708, 64166, 64402, 64561, 64644, 65028, 65124
309, 1272, 1796, 2281, 2415, 3250, 3460, 3593, 3759, 4138, 4193, 4324, 4408, 4808, 4878, 5284, 5534, 5541, 5746, 5883, 6148, 6210, 6806, 7282, 7378, 8000, 8105, 8476, 8481, 8870, 8948, 9146, 9197, 9317, 9543, 10140, 10226, 10228, 10302, 10500, 10558, 10892, 10953, 11131, 11954, 12094, 12333, 12453, 12880, 13270, 13755, 13917, 14009, 14316, 14643, 14882, 15622, 15646, 15780, 15853, 16112, 16164, 16370, 16600, 16694, 17047, 17086, 17088, 17380, 17731, 17978, 18494, 18632, 19260, 19345, 19703, 19709, 19736, 19963, 20244, 20483, 20558, 20599, 20728, 21106, 21118, 21592, 21771, 22539, 22613, 22719, 23530, 24260, 25105, 25656, 26050, 26083, 26397, 26583, 26627, 26630, 26633, 26712, 27742, 28008, 28044, 28626, 28942, 29025, 29095, 29593, 29712, 29899, 30359, 30465, 30479, 30504, 30596, 30667, 30705, 31036, 31664, 31705, 31948, 32360, 33222, 33662, 34192, 34195, 34643, 34799, 34830, 35045, 35615, 36376, 36607, 36835, 37252, 37390, 38758, 38771, 38786, 39091, 39109, 39630, 40174, 40238, 40299, 40335, 40660, 41046, 41048, 41234, 41253, 41286, 41388, 41482, 41557, 41647, 41703, 41808, 42095, 42247, 42394, 43036, 43045, 43086, 43612, 43881, 44220, 44348, 44588, 44735, 44951, 44993, 45023, 45107, 45261, 45553, 45768, 45819, 45897, 45945, 46006, 46233, 46307, 46341, 46860, 46914, 47090, 47566, 47884, 48028, 48119, 48605, 49142, 49253, 49888, 49898, 49985, 50027, 50042, 50307, 50968, 51051, 51338, 51397, 51843, 51914, 52293, 52305, 53037, 53535, 53939, 54105, 54573, 54694, 54796, 55019, 55303, 55320, 55443, 55753, 56216, 56325, 56588, 57159, 57401, 57464, 57511, 57591, 57725, 57889, 58099, 59356, 60140, 60214, 60316, 60521, 60609, 60826, 61449, 61487, 61827, 62022, 62219, 62496, 62629, 63039, 63082, 63111, 63272, 63525, 64700, 64850, 65429
