7, 14, 15, 33, 66, 73, 84, 86, 95, 97
5, 6, 9, 12, 22, 27, 35, 49, 53, 87
3, 6, 15, 26, 28, 36, 42, 46, 81, 92
5, 16, 17, 21, 32, 42, 46, 58, 73, 88
13, 21, 29, 38, 59, 63, 68, 78, 89, 91
7, 20, 51, 53, 62, 69, 79, 81, 85, 94
23, 26, 27, 36, 37, 42, 43, 47, 77, 79
12, 20, 40, 43, 48, 55, 76, 79, 93, 98
2, 9, 12, 15, 16, 44, 59, 73, 84, 89
13, 21, 28, 29, 76, 81, 84, 86, 93, 98
21, 23, 28, 31, 33, 48, 52, 69, 91, 97
9, 13, 16, 26, 51, 53, 67, 72, 76, 99
20, 22, 26, 41, 44, 66, 70, 77, 78, 94
14, 15, 22, 38, 42, 44, 66, 78, 89, 92
11, 13, 21, 38, 45, 50, 68, 75, 79, 97
2, 13, 44, 45, 49, 52, 61, 85, 89, 95
17, 24, 28, 35, 39, 50, 62, 68, 76, 90
2, 3, 26, 30, 33, 37, 40, 48, 64, 74
3, 5, 12, 22, 46, 63, 77, 79, 94, 96
6, 7, 24, 36, 46, 56, 61, 62, 78, 98
5, 7, 15, 16, 33, 48, 53, 67, 81, 86
3, 5, 25, 30, 45, 48, 62, 69, 83, 95
3, 5, 9, 23, 24, 33, 51, 53, 58, 91
5, 30, 34, 45, 53, 59, 67, 85, 86, 95
4, 18, 35, 52, 53, 67, 75, 88, 90, 98
7, 20, 23, 31, 53, 69, 73, 88, 91, 92
5, 11, 23, 31, 34, 51, 57, 80, 90, 93
12, 14, 17, 34, 46, 67, 73, 81, 85, 93
3, 20, 29, 30, 36, 45, 75, 79, 87, 100
4, 23, 44, 49, 50, 52, 62, 70, 83, 89
3, 8, 9, 27, 36, 44, 46, 53, 75, 99
6, 10, 11, 25, 57, 67, 83, 93, 96, 99
29, 30, 41, 43, 49, 52, 67, 83, 92, 94
2, 11, 19, 32, 38, 39, 40, 49, 77, 82
5, 34, 38, 43, 45, 46, 55, 69, 75, 91
3, 28, 32, 52, 55, 57, 71, 73, 75, 97
26, 36, 37, 44, 53, 56, 59, 62, 75, 99
10, 52, 57, 61, 75, 82, 83, 94, 98, 99
9, 18, 28, 34, 47, 65, 83, 90, 97, 100
17, 18, 23, 24, 27, 59, 69, 70, 71, 100
15, 18, 21, 22, 56, 71, 75, 77, 92, 100
1, 7, 31, 38, 41, 47, 55, 57, 79, 81
